Start Time,End Time,Assigned,Name,PaperId,Presenter,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6,Comments
2014-01-21T08:58:22Z,2014-01-21T09:01:33Z,1,Stuart Moran,pn399,,"pn2525,pn1710,pn169,pn2175,pn191,pn2160,pn155,pn1646,pn2244,pn2489","pn1646,pn2244,pn155",,,"pn2160,pn2525,pn191,pn2489,pn2175,pn169,pn1710","pn2244,pn1646","pn2399,pn664,pn2276,pn643,pn1732,pn2226,pn2129,pn686,pn1192,pn1475",FALSE,FALSE,"sig105,crs124,crs123","crs121,case118,crs153",
2014-01-21T08:57:23Z,2014-01-21T09:01:48Z,2, Caroline Appert,pn730,,"pn1199,pn438,pn1635,pn521,pn1057,pn1916,pn1046,pn799,pn235,pn495",pn495,"pn1635,pn1916,pn1046",,"pn235,pn438,pn521,pn1199,pn799,pn1057","pn235,pn1635,pn1057,pn1916,pn521,pn438,pn495,pn1046","pn847,pn2090,pn2394,pn1488,pn138,pn2294,pn343,pn2442,pn222,pn583",FALSE,FALSE,"case118,crs113,crs153","crs115,crs129,crs105",
2014-01-21T09:00:25Z,2014-01-21T09:02:47Z,3, Miguel A. Nacenta,pn734,,"pn235,pn1423,pn111,pn718,pn1513,pn977,pn495,pn916,pn1758,pn438","pn718,pn235,pn916,pn977","pn1758,pn1423,pn495",,"pn438,pn111,pn1513",,"pn1225,pn138,pn297,pn2022,pn796,pn1983,pn288,pn2442,pn1081,pn673",TRUE,FALSE,"crs129,crs100,crs153","crs122,crs111,crs161",
2014-01-21T08:59:52Z,2014-01-21T09:02:47Z,4,,pn1682,,"pn791,pn1518,pn967,pn1034,pn1428,pn1268,pn1325,pn643,pn1904,pn2011","pn1428,pn2011,pn1904","pn1268,pn967","pn1325,pn1518","pn1034,pn643,pn791",,"pn810,pn1095,pn2140,pn2220,pn1452,pn1264,pn581,pn1710,pn2193,pn1667",FALSE,FALSE,"crs142,crs100,sig117","crs144,crs157,crs153",
2014-01-21T09:00:51Z,2014-01-21T09:03:27Z,2, Raf Ramakers,pn371,,"pn728,pn794,to114,pn2216,pn1635,pn1472,pn241,pn775,pn2010,pn1983","to114,pn241,pn794",pn775,pn2010,"pn2216,pn1635,pn1472,pn1983","pn1472,pn775,pn794","pn673,pn2372,pn916,pn1225,pn183,pn2041,pn2442,pn2022,pn796,pn138",FALSE,FALSE,"crs142,crs158,crs153","case150,crs122,crs123",
2014-01-21T09:03:00Z,2014-01-21T09:07:11Z,3," Ana Paiva 
",pn1252,,"pn1183,pn586,pn534,pn1192,pn1354,pn1758,pn1722,pn2358,pn2303,pn1227","pn1183,pn1722,pn586",pn1192,,,"pn1192,pn1354,pn586,pn1227,pn1722,pn1183,crs161","pn1517,pn687,pn941,pn2327,pn547,pn2420,pn967,pn2020,pn2129,pn866",FALSE,FALSE,"case138,crs161,crs111","crs123,crs153,crs100",
2014-01-21T08:57:54Z,2014-01-21T09:17:11Z,1,Bran Knowles,pn1915,,"pn657,pn155,pn2226,pn2193,pn2220,pn763,to112,pn951,pn1330,to136","to136,pn763,pn2193,to110","pn657,pn2220,pn1330,pn1949,pn169","pn1617,to112,pn737,pn248,pn1192,pn1475,pn951,pn155,pn1518","pn2226,pn2011","pn2220,to110,crs157,pn2193,to136,pn2011,pn169","pn248,pn1949,pn1192,pn737,to110,pn169,pn1617,pn2011,pn1475,pn1518",TRUE,TRUE,"sig112,sig110,crs157","crs153,crs129,case163","Our paper is very critical of sustainability research that proposes energy conservation tools and smart energy (e.g. Bates et al, and Costanza et al, listed above). It would be potentially awkward to present our paper in the same session as someone presenting those solutions. I think it would be best if we were in a session themed around new visions for HCI, or new areas of research... rather than themed around sustainability."
2014-01-21T09:14:06Z,2014-01-21T09:20:07Z,3,,pn1110,,"pn1227,pn1425,pn2011,pn1742,pn1969,pn1351,pn897,pn1675,pn648,pn2266","pn2266,pn1351","pn897,pn1425,pn2011","pn1227,pn1742","pn1675,pn1969,pn648",pn2011,"pn119,pn1238,pn455,pn219,pn426,pn1295,pn233,pn905,pn1343,pn1092",FALSE,FALSE,"crs153,sig119,case138","case163,crs116,sig103",
2014-01-21T09:20:42Z,2014-01-21T09:23:56Z,2, John Vines,pn739,,"pn1171,pn714,pn1200,pn1736,pn2001,pn2487,pn1482,pn1800,pn208,pn2112","pn2112,pn2487","pn1736,pn1482,pn1800,pn1171","pn1200,pn2001,pn208",pn714,"pn2487,pn1800","pn1298,pn245,pn279,pn1269,pn1448,pn164,pn2074,pn1336,pn222,pn1814",FALSE,FALSE,"crs144,crs153,crs147","sig103,sig118,crs100",
2014-01-21T09:21:52Z,2014-01-21T09:24:50Z,1,Stefanie Mueller,pn297,,"pn529,pn1225,pn775,pn2029,pn1904,pn1911,pn736,pn1034,pn313,pn794","pn736,pn2029,pn1911,pn529",pn1904,"pn775,pn313,pn794","pn1034,pn1225","pn1911,pn529,pn775,pn1034,pn1225,pn736,pn313,pn2029","pn1460,pn2168,pn672,pn286,pn2327,pn757,pn1796,pn977,pn1503,pn1776",TRUE,FALSE,"crs160,crs147,crs144","crs142,crs122,case138",
2014-01-21T09:24:31Z,2014-01-21T09:27:00Z,4," Peter Mechant 
",pn558,,"pn1987,pn671,pn2046,pn1954,pn1333,pn286,pn2277,pn2401,to112,pn1675",,"pn671,pn2401,pn2046,pn1954,pn1333","to112,pn2277","pn1675,pn286,pn1987",,"pn180,pn526,pn924,pn802,pn1347,pn1330,pn2095,pn1763,pn1123,pn763",FALSE,FALSE,"crs108,crs105,sig117","sig103,sig110,case138",I will not be attending the conference.
2014-01-21T09:16:23Z,2014-01-21T09:32:10Z,2," Amine 
Chellali",pn2293,,"pn1362,pn677,pn208,pn1413,pn2003,pn787,pn887,pn876,pn1446,pn1475",pn1182,"pn235,pn2003,pn1446,pn1413","pn2284,pn787,pn677,pn887,pn884","pn876,pn428,pn1362,pn1120,pn208,pn1684,pn297,pn1475,pn521,pn799","pn235,pn1413,pn1120,pn1182,pn1362,pn1446","pn297,pn235,pn799,pn1120,pn521,pn1684,pn1182,pn428,pn2284,pn884",TRUE,TRUE,"crs160,crs142,crs101","crs124,crs102,crs149",
2014-01-21T09:20:28Z,2014-01-21T09:32:26Z,1,Chi Thanh Vi,pn366,,"pn183,pn1471,pn2031,pn389,pn791,pn1337,pn2157,pn673,pn648,pn966","pn183,pn2031,pn673,pn1471,pn648",pn2157,pn389,"pn966,pn791,pn1337","pn648,pn2031,crs122,pn673","pn2442,pn916,pn1983,pn1081,pn138,pn796,pn983,pn104,pn1225,pn2424",FALSE,FALSE,"crs122,sig110,crs153","crs143,crs100,crs123",
2014-01-21T09:21:29Z,2014-01-21T09:34:37Z,1,Theophanis Tsandilas,pn730,,"pn1199,pn438,pn1635,pn521,pn1057,pn1916,pn1046,pn799,pn235,pn495",pn1916,"pn1635,pn438,pn495,pn1046,pn1057",pn1199,"pn235,pn521,pn799",,"pn847,pn2090,pn2394,pn1488,pn138,pn2294,pn343,pn2442,pn222,pn583",TRUE,FALSE,"case118,crs113,crs153","crs115,crs129,crs105",
2014-01-21T09:37:19Z,2014-01-21T09:39:18Z,3, Javier Bargas-Avila,pn292,,"pn455,pn139,pn164,pn171,pn838,pn750,pn1071,pn345,pn1417,pn361",pn164,pn838,"pn139,pn361,pn455,pn1071,pn171,pn750,pn1417,pn345",,pn164,"pn601,pn897,pn1227,pn1238,pn1295,pn1351,pn1092,pn426,pn1425,pn119",FALSE,FALSE,"crs100,crs111,crs123","crs143,case138,crs153",
2014-01-21T09:37:02Z,2014-01-21T09:40:45Z,4, Klaus Opwis,pn683,,"pn1518,to120,pn2046,pn241,pn2084,pn1901,pn2003,to102,pn799,pn2330","pn2330,pn2003","pn1901,to120,pn2084,pn1518",,"pn241,to102,pn2046,pn799","to120,case115,pn2003","pn847,pn122,pn1188,pn1758,to107,pn2277,to108,pn2317,to106,pn2105",FALSE,FALSE,"crs108,sig117,case115","crs149,case138,crs153",
2014-01-21T09:26:47Z,2014-01-21T09:40:47Z,1,Laura Benton,pn1517,,"pn866,pn431,pn2020,pn2129,pn950,pn1745,pn2399,pn838,pn1448,pn2368","pn866,pn2406","pn443,pn1448,pn1745,pn2016,pn1354,pn2368","pn1183,pn2358,pn431,pn2399,pn2327","pn687,pn838,pn967,pn2129,pn2020,pn950,pn791","pn838,crs129,case118,pn2129,pn866","pn2406,pn2327,pn1354,pn443,pn2358,pn687,pn2016,pn967,pn1183,pn791",TRUE,TRUE,"crs146,crs121,crs158","crs157,crs129,case118",
2014-01-21T09:39:35Z,2014-01-21T09:41:47Z,3," 
Javier Bargas-Avila",pn1670,,"pn2128,pn1071,to120,pn455,pn2084,pn116,pn555,pn1188,pn264,pn847",pn264,"pn1269,pn965,pn555","pn1015,pn116,pn2472,pn692,pn319,pn2128,pn847,pn1020,pn2150,pn2084,pn643","pn455,pn1188,to120,pn1071,pn1257",,"pn1269,pn643,pn2472,pn965,pn319,pn1020,pn1015,pn2150,pn1257,pn692",TRUE,FALSE,"crs108,crs149,sig109","sig103,crs129,crs122",
2014-01-21T09:40:56Z,2014-01-21T09:43:17Z,4, Klaus Opwis,pn1670,,"pn2128,pn1071,to120,pn455,pn2084,pn116,pn555,pn1188,pn264,pn847",pn455,"pn264,to120,pn1071,pn555",,"pn116,pn1188,pn2128,pn847,pn2084","pn1071,pn1188,sig109,pn2128,pn455","pn1269,pn643,pn2472,pn965,pn319,pn1020,pn1015,pn2150,pn1257,pn692",FALSE,FALSE,"crs108,crs149,sig109","sig103,crs129,crs122",
2014-01-21T09:34:48Z,2014-01-21T09:44:02Z,2, Theophanis Tsandilas,pn426,,"pn343,pn113,pn2117,to114,pn1203,pn1092,pn2277,pn2216,pn2394,pn896","pn343,pn2394,pn113","pn2117,to114",pn1203,"pn2216,pn896,pn1092,pn2277",,"pn219,pn583,pn601,pn1916,pn420,pn345,pn386,pn1057,pn1756,pn1983",FALSE,FALSE,"case138,crs122,case150","crs129,crs149,crs102",
2014-01-21T09:41:49Z,2014-01-21T09:45:33Z,4, Shengdong Zhao,pn228,,"pn1756,pn428,pn1336,pn2343,pn2022,pn2451,pn1745,pn147,pn614,pn1992","pn614,pn2343","pn1992,pn2451,pn2022","pn428,pn1336","pn1756,pn147,pn1745","crs116,pn2451,pn2343,pn147,pn1992,pn2022","pn755,pn1222,pn2041,pn330,pn654,pn2031,pn425,pn589,pn1709,pn1513",FALSE,FALSE,"crs156,crs116,crs158","crs153,crs143,crs123",
2014-01-21T09:43:32Z,2014-01-21T09:45:43Z,4," Johannes 
Frohnhofen",pn297,,"pn529,pn1225,pn775,pn2029,pn1904,pn1911,pn736,pn1034,pn313,pn794","pn736,pn2029,pn1911,pn529","pn1034,pn1904",,"pn775,pn1225,pn313,pn794","pn1911,pn529,pn1034,pn736,pn2029,pn1904","pn1460,pn2168,pn672,pn286,pn2327,pn757,pn1796,pn977,pn1503,pn1776",FALSE,FALSE,"crs160,crs147,crs144","crs142,crs122,case138",
2014-01-21T09:45:42Z,2014-01-21T09:48:49Z,3," 
Shengdong Zhao",pn419,,"pn590,pn1034,pn2090,pn180,to104,pn320,pn319,pn728,pn2488,pn2276",pn319,"pn320,pn180,pn728,to104",,"pn1034,pn590,pn2488,pn2276","pn320,pn319,pn728","pn1675,pn2029,pn1763,pn751,pn1009,pn1806,pn1257,pn924,pn2225,pn763",FALSE,FALSE,"sig111,crs161,sig118","sig103,crs111,crs122",
2014-01-21T09:45:42Z,2014-01-21T09:49:02Z,3," 
Shengdong Zhao",pn419,,"pn590,pn1034,pn2090,pn180,to104,pn320,pn319,pn728,pn2488,pn2276",pn319,"pn320,pn180,pn728,to104",,"pn1034,pn590,pn2488,pn2276","pn320,pn319,pn728","pn1675,pn2029,pn1763,pn751,pn1009,pn1806,pn1257,pn924,pn2225,pn763",FALSE,FALSE,"sig111,crs161,sig118","sig103,crs111,crs122",
2014-01-21T09:45:42Z,2014-01-21T09:49:30Z,3," 
Shengdong Zhao",pn419,,"pn590,pn1034,pn2090,pn180,to104,pn320,pn319,pn728,pn2488,pn2276",pn319,"pn320,pn180,pn728,to104",pn2090,"pn1034,pn590,pn2488,pn2276","pn320,pn319,pn728","pn1675,pn2029,pn1763,pn751,pn1009,pn1806,pn1257,pn924,pn2225,pn763",FALSE,FALSE,"sig111,crs161,sig118","sig103,crs111,crs122",
2014-01-21T09:45:42Z,2014-01-21T09:49:36Z,3," 
Shengdong Zhao",pn419,,"pn590,pn1034,pn2090,pn180,to104,pn320,pn319,pn728,pn2488,pn2276",pn319,"pn320,pn180,pn728,to104",pn2090,"pn1034,pn590,pn2488,pn2276","pn320,pn319,pn728","pn1675,pn2029,pn1763,pn751,pn1009,pn1806,pn1257,pn924,pn2225,pn763",FALSE,FALSE,"sig111,crs161,sig118","sig103,crs111,crs122",
2014-01-21T09:45:41Z,2014-01-21T09:49:38Z,1,Markel Vigo,pn1760,,"pn205,to129,pn2159,pn171,pn239,pn2103,pn1413,pn116,pn2119,pn431",pn2103,"pn2119,pn2159,to129","pn1916,pn1932,pn171,pn1410,pn1413","pn116,pn239,pn431,pn1646,pn2129,pn205,pn2128,pn1454,pn1982,pn586,pn271","pn2119,crs129,pn2128,pn205,to129","pn2128,pn1916,pn1454,pn1982,pn1646,pn1410,pn2129,pn271,pn1932,pn586",TRUE,TRUE,"crs142,crs129,crs153","crs123,crs122,crs101",
2014-01-21T09:40:06Z,2014-01-21T09:50:31Z,1,Elisa D.. Mekler,pn683,,"pn1518,to120,pn2046,pn241,pn2084,pn1901,pn2003,to102,pn799,pn2330","pn1901,pn241,pn2084","pn1758,pn2330,pn2003,pn122,pn2317,pn847,pn2046,pn799,pn2277,pn1518","pn1188,to120,to107,to106,to102,pn2105,to108",,"to107,pn799,sig117,pn2330,pn2317,pn241,pn2084,pn1901,pn2046","pn847,pn122,pn1188,pn1758,to107,pn2277,to108,pn2317,to106,pn2105",TRUE,TRUE,"crs108,sig117,case115","crs149,case138,crs153",
2014-01-21T09:49:47Z,2014-01-21T09:50:54Z,3," 
Shengdong Zhao",pn419,,"pn590,pn1034,pn2090,pn180,to104,pn320,pn319,pn728,pn2488,pn2276",pn319,"pn320,pn180,pn728","pn590,pn2090,pn2488","pn1034,to104,pn2276","pn320,pn319,pn728","pn1675,pn2029,pn1763,pn751,pn1009,pn1806,pn1257,pn924,pn2225,pn763",FALSE,FALSE,"sig111,crs161,sig118","sig103,crs111,crs122",
2014-01-21T09:42:34Z,2014-01-21T10:01:04Z,1,Barbara Grimpe,pn2160,,"pn2358,pn169,pn838,pn2159,pn399,pn1325,pn657,pn2193,pn532,pn2489","pn1325,pn838,pn2358,pn2193,pn2159,pn169","pn532,pn657,pn399",pn2489,,"crs157,pn2193,pn838,pn169,pn2358,pn1325","pn2140,pn1442,pn1518,pn2128,pn999,pn2220,pn967,pn118,pn1646,pn1932",FALSE,FALSE,"sig111,crs160,crs157","case163,crs143,sig110",
2014-01-21T09:46:45Z,2014-01-21T10:02:31Z,2," Vicent 
Alabau",pn216,,"pn887,pn288,pn704,pn2048,pn1623,pn1203,pn2220,pn223,pn1262,pn1414","pn1203,pn223,pn1623,pn1414",pn2048,,"pn288,pn1262,pn2220,pn887,pn704","pn1414,pn1203,pn1623,pn223,crs129,pn288,sig103,pn2048","pn2193,pn1442,pn810,pn581,pn1268,pn1667,pn1034,pn1710,pn1452,pn1095",FALSE,FALSE,"crs129,crs153,sig103","crs102,crs101,sig118",
2014-01-21T07:53:30Z,2014-01-21T10:04:02Z,1,Lene Nielsen,pn687,,"pn1325,pn967,pn2358,pn2220,pn1295,pn866,pn1549,pn190,pn2129,pn2483","pn2129,pn866,pn2220","pn941,pn1295,pn2016,pn2327,pn1517",pn190,"pn1325,pn320,pn1183,pn1549,pn2358,pn967,pn2020,pn547,pn2483,pn2420","crs136,pn2220,crs111,crs101,pn1549,pn2129,pn866","pn320,pn534,pn941,pn1517,pn1183,pn547,pn2016,pn2420,pn2020,pn2327",TRUE,FALSE,"crs136,crs101,crs111","case176,crs153,crs105",
2014-01-21T10:01:04Z,2014-01-21T10:04:55Z,5," James Eagan 
",pn2096,,"pn183,pn198,pn395,pn189,pn205,pn1587,pn435,pn2103,pn271,pn235","pn198,pn205,pn271","pn189,pn235,pn2103,pn395",,"pn1587,pn183,pn435","pn235,pn395,pn189,pn198,pn205","pn796,pn2447,pn104,pn1635,pn288,pn1225,pn673,pn138,pn916,pn664",FALSE,FALSE,"crs129,crs102,case163","crs122,crs108,sig108",
2014-01-21T10:03:23Z,2014-01-21T10:06:00Z,1,Paul Cairns,pn639,,"pn686,pn1377,pn1188,pn2054,pn802,pn2284,pn1818,pn1414,pn2020,pn2560","pn2560,pn686,pn1377","pn1188,pn802","pn2020,pn1414","pn1818,pn2054,pn2284","pn686,pn1188,pn2560","pn319,pn1257,pn2472,pn1242,pn787,pn2525,pn847,pn2084,pn2150,pn1269",FALSE,FALSE,"sig118,crs122,crs106","crs153,sig103,crs121",
2014-01-21T10:11:45Z,2014-01-21T10:22:49Z,1,Foad Hamidi,pn2406,,"pn614,pn2328,pn111,pn1675,pn1448,pn866,pn1745,pn704,pn1518,pn950","pn1448,pn704,pn950","pn1675,pn614,pn866,pn1745,pn111,pn1518",,pn2328,"pn1517,pn950,pn1675,case147,pn614,crs161,pn319,crs146,pn1448,pn704","pn431,pn1517,pn887,pn319,pn1193,pn1354,pn1095,pn1667,pn1442,pn2048",FALSE,TRUE,"crs138,crs146,crs161","crs121,crs108,case147",
2014-01-21T10:18:41Z,2014-01-21T10:25:56Z,3," Maria Husmann 
",pn205,,"pn586,pn1336,pn1460,pn1776,pn1179,pn104,pn142,pn1200,pn736,pn2096","pn1200,pn1336",,pn1179,,"pn1336,pn586,pn1200,pn1776,pn104","pn1760,pn983,pn1485,pn1081,pn672,pn2168,pn1237,pn2103,pn1503,pn224",TRUE,TRUE,"crs153,crs129,crs108","crs142,crs137,crs113",
2014-01-21T08:35:50Z,2014-01-21T10:32:42Z,1,Thomas Laureyssens,pn558,,"pn1987,pn671,pn2046,pn1954,pn1333,pn286,pn2277,pn2401,to112,pn1675","pn1675,pn1954","pn671,pn2401,pn2046","pn924,pn180,pn286,pn1347,pn1763,pn1123,pn1330,pn526,pn1987,pn2277,pn802","to112,pn2095,pn763,pn1333","pn2095,to112,pn1333,sig117,pn1675,pn1954,pn2401,pn763,pn2046","pn180,pn526,pn924,pn802,pn1347,pn1330,pn2095,pn1763,pn1123,pn763",TRUE,TRUE,"crs108,crs105,sig117","sig103,sig110,case138",
2014-01-21T10:29:44Z,2014-01-21T10:34:43Z,4," Roman Bednarik 
",pn718,,"pn2394,pn951,pn1982,pn1227,pn235,pn626,pn734,pn389,pn420,pn405",pn1982,"pn405,pn235,pn734,pn1227,pn495,pn1471,pn626,pn951","pn1756,pn730,to135,pn654,pn190,pn420","pn183,pn966,pn2394,pn389",,"pn183,pn495,pn1337,to135,pn730,pn1756,pn966,pn654,pn190,pn1471",TRUE,FALSE,"case163,case138,crs137","crs138,crs153,crs116",
2014-01-21T10:12:32Z,2014-01-21T10:38:51Z,1,Katarzyna Stawarz,pn686,,"pn1736,pn1446,pn2284,pn1377,pn1242,pn2525,pn639,pn2020,pn1298,pn2487",pn1377,"pn1298,pn2487","pn1182,pn2214,pn639,pn2001,pn1859,pn1242,pn2399,pn191,pn399,pn2020","pn1736,pn2525,pn1446,pn2284,pn2074,pn1684,pn1814","pn1298,pn2214,pn2487,pn1242,pn2525,case118,pn2001,pn1377,pn1684","pn2399,pn1684,pn1859,pn2074,pn191,pn1814,pn399,pn2214,pn1182,pn2001",TRUE,TRUE,"case118,sig107,crs124","case147,crs101,crs129",Ideally our talk could fit into a session with other talks about healthcare apps/mobie technologies.
2014-01-21T10:37:30Z,2014-01-21T10:52:03Z,2, Caroline Jay,pn1760,,"pn205,to129,pn2159,pn171,pn239,pn2103,pn1413,pn116,pn2119,pn431","pn239,pn2103,to129","pn2119,pn171,pn2159,pn1413",,"pn116,pn431,pn205","pn1413,pn1982,pn271,pn2119,pn2159,pn239,pn2103,pn171,to129","pn2128,pn1916,pn1454,pn1982,pn1646,pn1410,pn2129,pn271,pn1932,pn586",FALSE,TRUE,"crs142,crs129,crs153","crs123,crs122,crs101",
2014-01-21T10:53:51Z,2014-01-21T11:00:52Z,1, Oscar Kin-Chung Au,pn755,,"pn1583,pn756,pn2432,pn1901,pn2449,pn264,to135,pn198,pn104,pn2372","pn756,pn2432,pn2449","pn2372,pn198","pn1901,pn1583","pn264,to135,pn104","pn2432,pn264,pn2449,crs146,pn104,pn2372,pn198","pn1007,pn428,pn1916,pn1473,pn737,pn1628,pn1783,pn757,pn654,pn1513",FALSE,FALSE,"crs146,crs129,crs101","crs108,crs144,crs124",
2014-01-21T10:32:00Z,2014-01-21T11:01:12Z,1,Pawitra Chiravirakul,pn1071,,"pn626,pn2235,pn455,pn2128,pn292,to120,pn345,pn1413,pn750,pn1670","pn455,pn2128,pn626,pn1413,pn345","pn1670,pn2235,to120,pn292,pn750",,,"pn1413,pn292,pn626,pn345,pn2235,to120,pn2128,pn455","pn1982,pn1227,pn905,pn171,pn431,pn1032,pn1399,pn1558,pn139,pn650",FALSE,FALSE,"sig103,case138,crs122","crs116,crs149,crs153",
2014-01-21T11:00:39Z,2014-01-21T11:04:27Z,3, Alexandre N.. Tuch,pn683,,"pn1518,to120,pn2046,pn241,pn2084,pn1901,pn2003,to102,pn799,pn2330","pn1901,pn2084","pn241,pn2003,pn799,pn1518",,"pn2330,to120,to102,pn2046","pn799,sig117,pn2084","pn847,pn122,pn1188,pn1758,to107,pn2277,to108,pn2317,to106,pn2105",FALSE,FALSE,"crs108,sig117,case115","crs149,case138,crs153",
2014-01-21T11:01:05Z,2014-01-21T11:04:49Z,1,Oscar Kin-Chung Au,pn756,,"pn264,pn2449,pn988,pn2372,pn1007,pn1916,pn755,pn1092,pn1635,pn2432","pn264,pn2372,pn988,pn1007","pn755,pn2432,pn1916,pn1092,pn2449",,pn1635,"crs153,pn2432,pn1635,pn1007,pn1092,pn264,pn2449,pn988,pn2372","pn2454,pn1901,pn1628,pn1057,pn977,pn343,pn2001,pn1046,pn386,pn583",FALSE,TRUE,"crs153,crs137,crs111","crs122,case163,crs129",
2014-01-21T11:04:41Z,2014-01-21T11:08:25Z,5," 
Alexandre Tuch",pn1670,,"pn2128,pn1071,to120,pn455,pn2084,pn116,pn555,pn1188,pn264,pn847",,"pn1188,pn1071,pn555",,"pn116,pn264,pn455,to120,pn2128,pn847,pn2084","pn1071,pn555,pn1188,pn2084,pn2128","pn1269,pn643,pn2472,pn965,pn319,pn1020,pn1015,pn2150,pn1257,pn692",FALSE,FALSE,"crs108,crs149,sig109","sig103,crs129,crs122",
2014-01-21T11:08:36Z,2014-01-21T11:12:32Z,2, Alexandre N. Tuch,pn320,,"pn1242,pn2358,pn319,pn2129,pn1820,to102,pn419,pn728,pn639,pn1732",pn728,"pn1820,pn2358,pn2129,pn419","pn1242,pn319","pn1732,pn639,to102","pn319,pn639,pn419,pn728","pn2202,to128,pn2303,to107,pn866,to105,to108,pn1518,to106,pn1241",FALSE,FALSE,"crs121,sig103,crs129","case163,sig110,sig107",
2014-01-21T11:03:53Z,2014-01-21T11:13:20Z,4," João Guerreiro 
",pn1700,,"pn2001,to135,pn1171,pn2454,pn113,pn1092,pn404,pn2464,to118,pn343",,"pn2001,pn113","pn386,pn426,pn1488,pn1442,pn245,to135,pn1800,pn2090,pn2394,pn1171","to118,pn343,pn138,pn404,pn2454,pn1628,pn1092,pn2464","pn2454,crs153,crs138,pn113,pn1092,pn2001","pn426,pn2090,pn1442,pn2394,pn1800,pn138,pn386,pn1628,pn1488,pn245",TRUE,FALSE,"crs153,crs138,case138","sig118,crs149,sig103",
2014-01-21T11:18:42Z,2014-01-21T11:21:05Z,3, Jason Alexander,pn1558,,"pn2268,pn2128,pn1675,pn1071,pn2235,pn224,pn1237,pn796,pn1872,pn692","pn1071,pn224","pn2268,pn1872,pn2128,pn796",,"pn2235,pn1675,pn692,pn1237",pn796,"pn431,pn2208,pn1123,pn1763,pn435,pn626,pn1032,pn330,pn1341,pn147",FALSE,FALSE,"crs123,crs142,crs129","crs143,crs108,crs149",
2014-01-21T11:11:54Z,2014-01-21T11:22:49Z,1,Lesley Fosh,pn1632,,"pn1923,pn1806,pn1704,pn1987,pn2001,pn1978,pn395,pn1569,pn2150,pn941",pn1704,"pn1923,pn941,pn1978,pn1241","pn739,pn1482,pn1264,pn1700,pn121,pn1423,pn845,pn1171","pn1569,pn2001,pn1806,pn395,pn2150,pn1987","pn1704,sig108,pn941,pn1569,pn1978","pn1241,pn541,pn1171,pn739,pn1700,pn121,pn1264,pn845,pn1482,pn1423",TRUE,FALSE,"sig108,crs111,case163","case138,crs147,sig119",
2014-01-21T11:21:21Z,2014-01-21T11:23:01Z,2, Jason Alexander,pn1186,,"pn2041,pn2150,pn1992,pn385,pn313,pn673,pn1756,pn2277,pn1282,pn495","pn385,pn313,pn2150,pn2041","pn1282,pn2277",pn673,"pn1756,pn1992,pn495","pn2150,pn1282,pn385,pn313,pn2041","pn1513,pn641,pn235,pn1225,pn1242,pn1190,pn1200,pn1911,pn395,pn1336",FALSE,FALSE,"crs153,case118,case176","crs142,crs116,crs138",
2014-01-21T11:23:09Z,2014-01-21T11:24:07Z,3, Jason Alexander,pn916,,"pn1958,pn977,pn654,pn1758,pn288,pn2424,pn2112,pn734,pn395,pn1200",,"pn1200,pn734,pn395",,"pn2112,pn1758,pn288,pn654,pn1958,pn2424,pn977",,"pn2490,pn1225,pn385,pn2001,pn673,pn2010,pn1007,pn1472,pn2442,pn1242",FALSE,FALSE,"crs153,crs144,crs137","crs158,crs129,crs138",
2014-01-21T11:27:46Z,2014-01-21T11:31:38Z,1,Jari Kangas,pn495,,"pn730,pn718,pn1186,pn438,pn235,pn521,pn428,pn734,pn799,pn2157","pn235,pn730,pn1488,pn438","pn718,pn734,pn1186","pn241,pn2090,pn916","pn138,pn428,pn1225,pn847,pn521,pn2157,pn799,pn1883,pn796","pn235,pn730,pn1883,pn734,pn405,pn1488,pn438","pn1488,pn796,pn916,pn138,pn241,pn405,pn1225,pn1883,pn847,pn2090",TRUE,TRUE,"crs153,case118,case176","crs122,crs138,crs137",
2014-01-21T11:30:40Z,2014-01-21T11:34:30Z,1,John Harvey,pn2193,,"pn2220,pn602,pn1915,pn905,pn2160,pn2140,pn1032,pn2276,pn2266,pn2011","pn905,pn1915,pn2266,pn2011,pn602","pn2160,pn2140,pn2220",pn1032,pn2276,"pn2266,pn2011,pn905,pn1915","pn1452,pn2358,pn999,pn810,pn1268,pn155,to136,pn1518,pn704,pn1190",FALSE,FALSE,"sig110,case163,crs100","crs157,crs153,sig111",
2014-01-21T11:36:10Z,2014-01-21T11:38:32Z,2,,pn1850,,"pn2420,pn905,pn941,pn1242,pn250,pn1796,pn1549,pn532,pn2203,pn621",pn905,"pn941,pn532","pn1796,pn1242,pn621,pn2420","pn2203,pn250","pn1549,case118,pn2203,pn532","pn2159,pn2128,pn1646,pn1488,pn2175,pn1454,pn1982,pn1932,pn1410,pn1916",FALSE,FALSE,"crs153,case118,case176","crs158,crs129,sig103",
2014-01-20T20:46:57Z,2014-01-21T11:40:31Z,3, Yvonne Jansen,pn1911,,"pn297,pn1034,pn2022,pn1337,pn337,pn2029,pn1081,pn1472,pn1756,pn2041","pn2029,pn297","pn1081,pn1034","pn337,pn1337","pn1756,pn1472,pn2022,pn2041","pn2242,pn1472,pn337,pn1756","pn966,pn673,pn1225,pn111,pn845,pn164,pn2242,pn288,pn2442,pn796",TRUE,TRUE,"crs143,case163,sig103","crs116,crs137,crs129",
